4419,x=??((12/2)*(12/2)-8*8),"IsChordOf(Line(A,B),Circle($)), Equals(Circle($),\tan), Circle($), Point(C), Equals(LengthOf(Line(A,B)),12), Equals(LengthOf(Line(A,O)),8), Find(LengthOf(Line(O,C)))",IsChordOf Line AB Circle $   Equals Circle $ \tan  Circle $  Point C  Equals LengthOf Line AB  12  Equals LengthOf Line AO  8  Find LengthOf Line OC   ,5.291502622
4420,x=(90-36)/2,"IsDiameterOf(Line(A,B),Circle(O)), Line(P,A), Circle(O), Point(A), Line(P,O), Point(C), Line(B,C), Equals(MeasureOf(Angle(P)),36), Find(MeasureOf(Angle(B,C,O)))",IsDiameterOf Line AB Circle O   Line PA  Circle O  Point A  Line PO  Point C  Line BC  Equals MeasureOf Angle P  36  Find MeasureOf Angle BCO   ,27
4421,x=(tan((30*2)/180*pi))*5,"Equals(Angle($),30), Equals(LengthOf(Line(P,A)),5)",Equals Angle $ 30  Equals LengthOf Line PA  5 ,8.660254038
4423,x=(70*2)-180,"Line(P,A), Line(P,B), Circle(O), Equals(MeasureOf(Angle(A,C,B)),70), Find(MeasureOf(Angle(P)))",Line PA  Line PB  Circle O  Equals MeasureOf Angle ACB  70  Find MeasureOf Angle P   ,40
4424,x=(sin(45/180*pi))*2,"LengthOf(Triangle(A,B,C)), Equals(LengthOf(Line(A,B)),Line(A,C)), Angle($), Line(B,A), InscribedIn(LengthOf(Triangle(A,B,C)),Circle(O)), Circle(O), Point(D), Line(B,C), Equals(Perpendicular(Line(D,E),LengthOf(Line(B,C), Line(A,D))),2¡Ì{2}), Find(LengthOf(Line(D,E)))",LengthOf Triangle ABC   Equals LengthOf Line AB  Line AC   Angle $  Line BA  InscribedIn LengthOf Triangle ABC  Circle O   Circle O  Point D  Line BC  Equals Perpendicular Line DE LengthOf Line BC  Line AD   2¡Ì{2}  Find LengthOf Line DE   ,1.414213562
4426,x=((90-40)-180)/2,"Equals(Line(A,B),\tan), Circle(O), IntersectAt(Line(A,O),Circle(O),Point(C)), Equals(MeasureOf(Angle(B,A,O)),40), Find(MeasureOf(Angle(O,C,B)))",Equals Line AB \tan  Circle O  IntersectAt Line AO Circle O Point C   Equals MeasureOf Angle BAO  40  Find MeasureOf Angle OCB   ,65
4427,x=11-5,"Equals(Circle(O),\tan), Line(A,B), Line(A,D), Square(A,B,C,D), Equals(Line(D,E),\tan), Circle(O), Point(E), Equals(RadiusOf(Circle(O)),5), Equals(LengthOf(Line(A,B)),11), Find(LengthOf(Line(D,E)))",Equals Circle O \tan  Line AB  Line AD  Square ABCD  Equals Line DE \tan  Circle O  Point E  Equals RadiusOf Circle O  5  Equals LengthOf Line AB  11  Find LengthOf Line DE   ,6
4429,x=65,"IsDiameterOf(Line(A,D),Circle(O)), Line(B,C), Circle(O), Point(B), Line(A,B), Line(O,B), Line(B,D), Equals(MeasureOf(Angle(A,B,C)),65), Find(MeasureOf(Angle(A,D,B)))",IsDiameterOf Line AD Circle O   Line BC  Circle O  Point B  Line AB  Line OB  Line BD  Equals MeasureOf Angle ABC  65  Find MeasureOf Angle ADB   ,65
4430,x=((sin(30/180*pi))*4)*(sin(60/180*pi)),"HeightOf(Equilateral(Triangle(A,B,C))), SideOf(Regular(Polygon($))), DiameterOf(Circle(O)), Circle(O), Line(B,C), Point(C), IntersectAt(Circle(O),Line(A,C),Point(E)), Find(LengthOf(Line(C,E)))",HeightOf Equilateral Triangle ABC    SideOf Regular Polygon $    DiameterOf Circle O   Circle O  Line BC  Point C  IntersectAt Circle O Line AC Point E   Find LengthOf Line CE   ,3
4433,x=(90-30)/2,"Line(P,A), Circle(O), Point(A), Triangle(P,B,C), Point(O), Equals(MeasureOf(Angle(P)),30), Find(MeasureOf(Angle(A,C,B)))",Line PA  Circle O  Point A  Triangle PBC  Point O  Equals MeasureOf Angle P  30  Find MeasureOf Angle ACB   ,30
4436,x=(((sin(60/180*pi))*6)*4)/2,"Circle(O), Line(A,B), Point(C), Equals(MeasureOf(Angle(B,C,E)),60), Equals(LengthOf(Line(D,C)),6), Equals(LengthOf(Line(D,E)),4), Triangle($)",Circle O  Line AB  Point C  Equals MeasureOf Angle BCE  60  Equals LengthOf Line DC  6  Equals LengthOf Line DE  4  Triangle $ ,10.39230485
4438,x=(180-70)/2,"InscribedIn(Circle(I),LengthOf(Triangle(A,B,C))), Equals(MeasureOf(Angle(C)),70), Find(MeasureOf(Angle(F,D,E)))",InscribedIn Circle I LengthOf Triangle ABC    Equals MeasureOf Angle C  70  Find MeasureOf Angle FDE   ,55
4439,x=50/2,"IsDiameterOf(Line(A,B),Circle(O)), Line(E,F), Circle(O), Point(D), Point(B), Perpendicular(Line(B,H),Line(E,F)), Point(H), Point(C), Line(B,D), Equals(MeasureOf(Angle(A,B,H)),50), Find(MeasureOf(Angle(A,B,D)))",IsDiameterOf Line AB Circle O   Line EF  Circle O  Point D  Point B  Perpendicular Line BH Line EF   Point H  Point C  Line BD  Equals MeasureOf Angle ABH  50  Find MeasureOf Angle ABD   ,25
4440,x=((180-70)-70)-90,"Line(A,B), Circle(O), Triangle(A,C,D), Equals(MeasureOf(Angle(B,C,D)),70), Find(MeasureOf(Angle(A)))",Line AB  Circle O  Triangle ACD  Equals MeasureOf Angle BCD  70  Find MeasureOf Angle A   ,50
4441,x=(((40*2)-180)-40)*2,"SinOf(g), Point(A), Circle(O), IsChordOf(Line(B,C),Circle($)), Point(P), Equals(MeasureOf(Angle(C,A,P)),40), Equals(MeasureOf(Angle(A,C,P)),100), Arc(s,u,b), MeasureOf(Angle(B,A,C))",SinOf g  Point A  Circle O  IsChordOf Line BC Circle $   Point P  Equals MeasureOf Angle CAP  40  Equals MeasureOf Angle ACP  100  Arc sub  MeasureOf Angle BAC  ,120
4442,x=(tan((180-120)/180*pi))*2,"Line(A,B), Circle(O), Point(B), Line(A,O), Point(C), Line(B,C), Equals(MeasureOf(Angle(A,B,C)),120), Equals(LengthOf(Line(O,C)),2), IsChordOf(Line(B,C),Circle($))",Line AB  Circle O  Point B  Line AO  Point C  Line BC  Equals MeasureOf Angle ABC  120  Equals LengthOf Line OC  2  IsChordOf Line BC Circle $  ,3.464101615
4444,x=(25*2)-90,"IsDiameterOf(Line(A,B),Circle(O)), Equals(Line(C,D),\tan), Circle(O), Equals(MeasureOf(Angle(B)),25), Find(MeasureOf(Angle(D)))",IsDiameterOf Line AB Circle O   Equals Line CD \tan  Circle O  Equals MeasureOf Angle B  25  Find MeasureOf Angle D   ,40
4445,x=9/15*12,"LengthOf(Triangle(A,B,C)), Equals(LengthOf(Line(A,B)),15), Equals(LengthOf(Line(A,C)),12), Equals(LengthOf(Line(B,C)),9), Circle($), SinOf(g), Point(C), Line(A,B), Line(C,B), Line(C,A), Point(E), Point(F), Line(E,F)",LengthOf Triangle ABC   Equals LengthOf Line AB  15  Equals LengthOf Line AC  12  Equals LengthOf Line BC  9  Circle $  SinOf g  Point C  Line AB  Line CB  Line CA  Point E  Point F  Line EF ,7.2
4446,x=(180-90)-(30*2),"Circle(O), IsDiameterOf(Line(A,B),Circle(O)), Equals(Line(P,C),\tan), Equals(MeasureOf(Angle(A)),30), Find(MeasureOf(Angle(P)))",Circle O  IsDiameterOf Line AB Circle O   Equals Line PC \tan  Equals MeasureOf Angle A  30  Find MeasureOf Angle P   ,30
4448,x=((180-30)/2)-180,"Line(P,A), Line(P,B), Point(A), Point(B), Arc(A,B), Equals(MeasureOf(Angle(A,P,B)),30), Find(MeasureOf(Angle(A,C,B)))",Line PA  Line PB  Point A  Point B  Arc AB  Equals MeasureOf Angle APB  30  Find MeasureOf Angle ACB   ,105
4449,x=5*2,"Circle(O), Line(P,A), Line(P,B), Line(C,D), Point(E), Point(C), Point(D), Equals(LengthOf(Line(P,A)),5), PerimeterOf(Polygon($)), Find(LengthOf(Triangle(P,C,D)))",Circle O  Line PA  Line PB  Line CD  Point E  Point C  Point D  Equals LengthOf Line PA  5  PerimeterOf Polygon $   Find LengthOf Triangle PCD   ,10
4450,x=(??(3*3+4*4))/3,"Equals(Line(P,A),\tan), Circle(O), Line(P,O), Point(B), Equals(LengthOf(Line(P,A)),3), Equals(LengthOf(Line(O,A)),4), MeasureOf(Angle(A,P,O))",Equals Line PA \tan  Circle O  Line PO  Point B  Equals LengthOf Line PA  3  Equals LengthOf Line OA  4  MeasureOf Angle APO  ,0.6
4451,x=(??(10*10-6*6))*2,"IsChordOf(Line(A,B),Circle($)), Equals(Circle($),\tan), Circle($), Equals(Circle($),10), Equals(Circle($),6)",IsChordOf Line AB Circle $   Equals Circle $ \tan  Circle $  Equals Circle $ 10  Equals Circle $ 6 ,16
4452,x=(25*2)-90,"IsDiameterOf(Line(A,B),Circle(O)), Point(D), Line(A,B), Line(D,C), Circle(O), Equals(MeasureOf(Angle(A)),25), Find(MeasureOf(Angle(D)))",IsDiameterOf Line AB Circle O   Point D  Line AB  Line DC  Circle O  Equals MeasureOf Angle A  25  Find MeasureOf Angle D   ,40
4454,x=(??(10*10-6*6))*2,"IsChordOf(Line(A,B),Circle($)), Equals(Circle($),\tan), Circle($), Point(C), Equals(Circle($),10), Equals(Circle($),6)",IsChordOf Line AB Circle $   Equals Circle $ \tan  Circle $  Point C  Equals Circle $ 10  Equals Circle $ 6 ,16
4455,x=(60*2)-180,"Line(A,M), Line(A,N), Circle(O), Point(M), Point(N), Point(B), Equals(MeasureOf(Angle(M,B,N)),60), Find(MeasureOf(Angle(A)))",Line AM  Line AN  Circle O  Point M  Point N  Point B  Equals MeasureOf Angle MBN  60  Find MeasureOf Angle A   ,60
4456,x=((180-28)-26)-90,"Line(B,C), Circle(O), Point(C), IsDiameterOf(Line(P,D),Circle(O)), Line(B,P), Line(C,D), Point(A), Equals(MeasureOf(Angle(A)),28), Equals(MeasureOf(Angle(B)),26), Find(MeasureOf(Angle(P,D,C)))",Line BC  Circle O  Point C  IsDiameterOf Line PD Circle O   Line BP  Line CD  Point A  Equals MeasureOf Angle A  28  Equals MeasureOf Angle B  26  Find MeasureOf Angle PDC   ,36
4458,x=120-90,"Line(B,C), Circle(O), Point(C), Line(B,O), Point(A), Line(A,C), Equals(MeasureOf(Angle(A,C,B)),120), Find(MeasureOf(Angle(A)))",Line BC  Circle O  Point C  Line BO  Point A  Line AC  Equals MeasureOf Angle ACB  120  Find MeasureOf Angle A   ,30
4459,x=(20*2)-90,"Line(A,B), Equals(MeasureOf(Angle(C,D,B)),20), Circle(O), Point(C), Point(E), Find(MeasureOf(Angle(E)))",Line AB  Equals MeasureOf Angle CDB  20  Circle O  Point C  Point E  Find MeasureOf Angle E   ,50
4461,x=90-55,"IsChordOf(IsDiameterOf(Line(A,B),Circle(O)),Circle(O)), IsChordOf(Line(A,C),Circle(O)), IsChordOf(Line(B,C),Circle(O)), Equals(Line(P,C),\tan), Circle(O), Equals(MeasureOf(Angle(A,C,P)),55), Find(MeasureOf(Angle(B,A,C)))",IsChordOf IsDiameterOf Line AB Circle O  Circle O   IsChordOf Line AC Circle O   IsChordOf Line BC Circle O   Equals Line PC \tan  Circle O  Equals MeasureOf Angle ACP  55  Find MeasureOf Angle BAC   ,35
4465,x=(2*2*pi)*(45/360),"Line(A,B), Point(A), Find(AreaOf(Polygon($)))",Line AB  Point A  Find AreaOf Polygon $   ,1.570796327
4472,x=1*1*pi,Find(AreaOf(Polygon($))),Find AreaOf Polygon $   ,3.141592654
4473,x=2*2*pi,"Quadrilateral($), Find(AreaOf(Polygon($)))",Quadrilateral $  Find AreaOf Polygon $   ,12.56637061
4475,x=((4/2)-4)*3.141592653589793,"Square(A,B,C,D), SideOf(Regular(Polygon($))), Arc(w,i,t), Point(A), Circle($), LengthOf(Line(A,D)), Line(A,B), LengthOf(Line(A,B))",Square ABCD  SideOf Regular Polygon $    Arc wit  Point A  Circle $  LengthOf Line AD   Line AB  LengthOf Line AB  ,6.283185307
4488,x=(16/2)*(16/2)*pi,"IsDiameterOf(Line(A,B),Circle(O)), Equals(IsChordOf(Line(C,D),Circle($)),\tan), Circle(O), Parallel(Line(A,B),Line(C,D)), Equals(IsChordOf(LengthOf(Line(C,D)),Circle($)),16), Find(AreaOf(Polygon($)))",IsDiameterOf Line AB Circle O   Equals IsChordOf Line CD Circle $  \tan  Circle O  Parallel Line AB Line CD   Equals IsChordOf LengthOf Line CD  Circle $  16  Find AreaOf Polygon $   ,2.02E+13
4491,x=((4/2)*(4/2)*pi)/2,"IsChordOf(Line(A,B),Circle($)), Line(C,D), Circle($), Find(AreaOf(Polygon($)))",IsChordOf Line AB Circle $   Line CD  Circle $  Find AreaOf Polygon $   ,6.283185307
4498,x=(4*4*pi)*(45/360),"IsDiameterOf(Line(A,B),Circle($)), Circle($), Equals(LengthOf(Line(A,B)),4), Point(B), Point(A), Find(AreaOf(Polygon($)))",IsDiameterOf Line AB Circle $   Circle $  Equals LengthOf Line AB  4  Point B  Point A  Find AreaOf Polygon $   ,6.283185307
4500,x=(5+10)/5*6,"LengthOf(Triangle(A,B,C)), Parallel(Line(D,E),Line(B,C)), Equals(LengthOf(Line(A,D)),5), Equals(LengthOf(Line(B,D)),10), Equals(LengthOf(Line(D,E)),6), Find(LengthOf(Line(B,C)))",LengthOf Triangle ABC   Parallel Line DE Line BC   Equals LengthOf Line AD  5  Equals LengthOf Line BD  10  Equals LengthOf Line DE  6  Find LengthOf Line BC   ,18
4503,x=3/1*2,"Line(A,C), Line(D,F), Point(A), Point(B), Point(C), Point(D), Point(E), Point(F), Equals(LengthOf(Line(A,B)),1), Equals(LengthOf(Line(B,C)),3), Equals(LengthOf(Line(D,E)),2), Find(LengthOf(Line(E,F)))",Line AC  Line DF  Point A  Point B  Point C  Point D  Point E  Point F  Equals LengthOf Line AB  1  Equals LengthOf Line BC  3  Equals LengthOf Line DE  2  Find LengthOf Line EF   ,6
4505,x=(6+3)/6,"LengthOf(Triangle(A,B,C)), Point(D), Point(E), Line(A,B), Line(A,C), Parallel(Line(D,E),Line(B,C)), Equals(LengthOf(Line(A,D)),6), Equals(LengthOf(Line(D,B)),3), Find(RatioOf(Line(A,E),Line(A,C)))",LengthOf Triangle ABC   Point D  Point E  Line AB  Line AC  Parallel Line DE Line BC   Equals LengthOf Line AD  6  Equals LengthOf Line DB  3  Find RatioOf Line AE Line AC   ,0.666666667
4506,x=(3-1)/1*3,"Parallel(Line(a),Line(b)), Point(A), Point(B), Point(C), Point(D), Point(E), Point(F), Equals(LengthOf(Line(A,B), Line(A,C)),1:3), Equals(LengthOf(Line(D,E)),3), Find(LengthOf(Line(E,F)))",Parallel Line a Line b   Point A  Point B  Point C  Point D  Point E  Point F  Equals LengthOf Line AB  Line AC  1:3  Equals LengthOf Line DE  3  Find LengthOf Line EF   ,6
4507,x=2/3*6,"LengthOf(Triangle(A,B,C)), Point(D), Point(E), Line(A,B), Line(A,C), Parallel(Line(D,E),Line(B,C)), Equals(LengthOf(Line(A,D), Line(D,B)),3:2), Equals(LengthOf(Line(A,E)),6), Find(LengthOf(Line(E,C)))",LengthOf Triangle ABC   Point D  Point E  Line AB  Line AC  Parallel Line DE Line BC   Equals LengthOf Line AD  Line DB  3:2  Equals LengthOf Line AE  6  Find LengthOf Line EC   ,4
4508,x=9/3*4,"LengthOf(Triangle(A,B,C)), Parallel(Line(D,E),Line(B,C)), Equals(LengthOf(Line(A,E)),3), Equals(LengthOf(Line(A,C)),9), Equals(LengthOf(Line(A,D)),4), Find(LengthOf(Line(A,B)))",LengthOf Triangle ABC   Parallel Line DE Line BC   Equals LengthOf Line AE  3  Equals LengthOf Line AC  9  Equals LengthOf Line AD  4  Find LengthOf Line AB   ,12
4511,x=(6/3*2)+2,"Equals(LengthOf(Line(A,B)),3), Equals(LengthOf(Line(B,C)),6), Equals(LengthOf(Line(D,E)),2), Find(LengthOf(Line(D,F)))",Equals LengthOf Line AB  3  Equals LengthOf Line BC  6  Equals LengthOf Line DE  2  Find LengthOf Line DF   ,6
4512,x=2/1*2,"LengthOf(Triangle(A,B,C)), Equals(Parallel(Line(D,E),Line(B,C)), RatioOf(Line(A,D),Line(B,D)),\frac{1}{2}), Equals(LengthOf(Line(A,E)),2), Find(LengthOf(Line(E,C)))",LengthOf Triangle ABC   Equals Parallel Line DE Line BC   RatioOf Line AD Line BD  \frac{1}{2}  Equals LengthOf Line AE  2  Find LengthOf Line EC   ,4
4513,x=(4/2*3)+3,"IntersectAt(Parallel(Line(A,B),Line(C,D)),Line(A,D),Line(B,C),Point(O)), Equals(LengthOf(Line(A,O)),2), Equals(LengthOf(Line(D,O)),4), Equals(LengthOf(Line(B,O)),3), Find(LengthOf(Line(B,C)))",IntersectAt Parallel Line AB Line CD  Line AD Line BC Point O   Equals LengthOf Line AO  2  Equals LengthOf Line DO  4  Equals LengthOf Line BO  3  Find LengthOf Line BC   ,9
4515,x=(9/6*4)-4,"LengthOf(Triangle(A,B,C)), Point(D), Point(E), Line(A,B), Line(B,C), Equals(LengthOf(Line(B,D)),6), Equals(LengthOf(Line(B,A)),9), Equals(LengthOf(Line(B,E)),4), Parallel(Line(D,E),Line(A,C)), Find(LengthOf(Line(E,C)))",LengthOf Triangle ABC   Point D  Point E  Line AB  Line BC  Equals LengthOf Line BD  6  Equals LengthOf Line BA  9  Equals LengthOf Line BE  4  Parallel Line DE Line AC   Find LengthOf Line EC   ,2
4517,x=(1+2)/5,"Point(A), Point(B), Point(C), Line(D,F), Point(D), Point(E), IntersectAt(Point(F),Line(A,C),Line(D,F),Point(H)), Equals(LengthOf(Line(A,B)),5), Equals(LengthOf(Line(B,H)),1), Equals(LengthOf(Line(C,H)),2), Find(RatioOf(Line(E,F),Line(D,E)))",Point A  Point B  Point C  Line DF  Point D  Point E  IntersectAt Point F Line AC Line DF Point H   Equals LengthOf Line AB  5  Equals LengthOf Line BH  1  Equals LengthOf Line CH  2  Find RatioOf Line EF Line DE   ,0.6
4518,x=(5/3*4)-4,"Quadrilateral(A,B,C,D), Line(A,D), Line(B,C), Parallel(Line(A,B),Line(E,F)), Line(D,C), Equals(LengthOf(Line(D,E)),3), Equals(LengthOf(Line(D,A)),5), Equals(LengthOf(Line(C,F)),4), Find(LengthOf(Line(F,B)))",Quadrilateral ABCD  Line AD  Line BC  Parallel Line AB Line EF   Line DC  Equals LengthOf Line DE  3  Equals LengthOf Line DA  5  Equals LengthOf Line CF  4  Find LengthOf Line FB   ,2.666666667
4519,x=5/3*6,"Point(D), Point(E), Equals(RatioOf(Line(A,B),Line(B,C)),\frac{3}{5},LengthOf(Line(D,E)), Find(LengthOf(Line(E,F)))",Point D  Point E  Equals RatioOf Line AB Line BC  \frac{3}{5}LengthOf Line DE   Find LengthOf Line EF   ,10
4522,x=((1+3)/2)/4,"Parallel(Line(B,E),Line(C,F)), Line(D,G), Equals(LengthOf(Line(A,B), Line(B,C), Line(C,D)),2:1:3), Equals(LengthOf(Line(A,E)),4), Find(LengthOf(Line(E,G)))",Parallel Line BE Line CF   Line DG  Equals LengthOf Line AB  Line BC  Line CD  2:1:3  Equals LengthOf Line AE  4  Find LengthOf Line EG   ,8
4526,x=(3+6)/3,"LengthOf(Triangle(A,B,C)), Parallel(Line(D,E),Line(B,C)), Line(A,B), Line(A,C), Point(D), Point(E), Equals(LengthOf(Line(A,E)),3), Equals(LengthOf(Line(E,C)),6), Find(RatioOf(Line(A,D),Line(A,B)))",LengthOf Triangle ABC   Parallel Line DE Line BC   Line AB  Line AC  Point D  Point E  Equals LengthOf Line AE  3  Equals LengthOf Line EC  6  Find RatioOf Line AD Line AB   ,0.333333333
4527,x=(1/1*3)-1,"Parallel(Line(D,E),Line(B,C)), Line(A,B), Line(A,C), LengthOf(Triangle(A,B,C)), Point(D), Point(E), Equals(RatioOf(Line(A,D),Line(A,B)),\frac{1}{3}), Equals(LengthOf(Line(A,E)),1), Find(LengthOf(Line(E,C)))",Parallel Line DE Line BC   Line AB  Line AC  LengthOf Triangle ABC   Point D  Point E  Equals RatioOf Line AD Line AB  \frac{1}{3}  Equals LengthOf Line AE  1  Find LengthOf Line EC   ,2
4528,x=1/2*4,"Parallel(Line(a),Line(b)), Equals(LengthOf(Line(A,B)),1), Equals(LengthOf(Line(B,C)),2), Equals(LengthOf(Line(E,F)),4), Find(LengthOf(Line(D,E)))",Parallel Line a Line b   Equals LengthOf Line AB  1  Equals LengthOf Line BC  2  Equals LengthOf Line EF  4  Find LengthOf Line DE   ,2
4530,x=(3/2*3)+3,"Parallel(Line(A,D),Line(B,E)), Equals(Line(C,F), RatioOf(Line(A,B),Line(B,C)),\frac{2}{3}), Equals(LengthOf(Line(D,E)),3), Find(LengthOf(Line(D,F)))",Parallel Line AD Line BE   Equals Line CF  RatioOf Line AB Line BC  \frac{2}{3}  Equals LengthOf Line DE  3  Find LengthOf Line DF   ,7.5
4531,x=2/1*2,"LengthOf(Triangle(A,B,C)), Equals(Parallel(Line(D,E),Line(B,C)), RatioOf(Line(A,D),Line(A,B)),\frac{1}{2}), Equals(LengthOf(Line(A,E)),2), Find(LengthOf(Line(A,C)))",LengthOf Triangle ABC   Equals Parallel Line DE Line BC   RatioOf Line AD Line AB  \frac{1}{2}  Equals LengthOf Line AE  2  Find LengthOf Line AC   ,4
4533,x=(2+4)/4*9,"Parallel(Line(A,D),Line(B,E)), Line(C,F), Point(A), Point(B), Point(C), Point(D), Point(E), Point(F), Equals(LengthOf(Line(A,B)),2), Equals(LengthOf(Line(B,C)),4), Equals(LengthOf(Line(D,F)),9), Find(LengthOf(Line(E,F)))",Parallel Line AD Line BE   Line CF  Point A  Point B  Point C  Point D  Point E  Point F  Equals LengthOf Line AB  2  Equals LengthOf Line BC  4  Equals LengthOf Line DF  9  Find LengthOf Line EF   ,6
4534,x=2/3,"Point(A), Point(B), Point(C), Parallel(Line(a),Line(b)), Line(c), Equals(LengthOf(Line(A,B)),2), Equals(LengthOf(Line(B,C)),3), Find(RatioOf(Line(D,E),Line(E,F)))",Point A  Point B  Point C  Parallel Line a Line b   Line c  Equals LengthOf Line AB  2  Equals LengthOf Line BC  3  Find RatioOf Line DE Line EF   ,0.666666667
4535,x=(1+2)/1,"LengthOf(Triangle(A,B,C)), Parallel(Line(D,E),Line(B,C)), Equals(LengthOf(Line(A,D)),1), Equals(LengthOf(Line(D,B)),2), Find(RatioOf(Line(A,E),Line(A,C)))",LengthOf Triangle ABC   Parallel Line DE Line BC   Equals LengthOf Line AD  1  Equals LengthOf Line DB  2  Find RatioOf Line AE Line AC   ,0.333333333
4539,x=((4-1)-1)/1,"LengthOf(Triangle(A,B,C)), IsMidpointOf(Point(M),Line(A,C)), Line(A,B), Equals(LengthOf(Line(A,E)),Mul(Line(A,B),\frac{1}{4})), Line(E,M), Line(B,C), Line(C,D)",LengthOf Triangle ABC   IsMidpointOf Point M Line AC   Line AB  Equals LengthOf Line AE  Mul Line AB \frac{1}{4}   Line EM  Line BC  Line CD ,2
4542,x=(??(3*3+1*1))/3*4,"Quadrilateral(A,B,C,D), Equals(LengthOf(Line(A,B)),3), Equals(LengthOf(Line(B,C)),4), Point(M), Line(B,C), Equals(LengthOf(Line(B,M)),1), SinOf(g), Perpendicular(Line(D,N),Line(A,M)), Line(A,M), Point(N), Find(LengthOf(Line(D,N)))",Quadrilateral ABCD  Equals LengthOf Line AB  3  Equals LengthOf Line BC  4  Point M  Line BC  Equals LengthOf Line BM  1  SinOf g  Perpendicular Line DN Line AM   Line AM  Point N  Find LengthOf Line DN   ,3.794733192
4543,x=8/16*8,"LengthOf(Triangle(A,B,C)), Point(D), Line(B,C), Equals(MeasureOf(Angle(B)),MeasureOf(Angle(D,A,C))), Equals(LengthOf(Line(A,C)),8), Equals(LengthOf(Line(B,C)),16), Find(LengthOf(Line(C,D)))",LengthOf Triangle ABC   Point D  Line BC  Equals MeasureOf Angle B  MeasureOf Angle DAC    Equals LengthOf Line AC  8  Equals LengthOf Line BC  16  Find LengthOf Line CD   ,4
4544,x=3*2,"Point(D), Point(E), Line(B,A), Line(C,A), LengthOf(Triangle(A,B,C)), Parallel(Line(D,E),Line(B,C)), Equals(LengthOf(Line(E,C)),Mul(Line(E,A),3)), PerimeterOf(Polygon($)), Equals(LengthOf(Triangle(A,E,D)),3), Find(PerimeterOf(Polygon($)))",Point D  Point E  Line BA  Line CA  LengthOf Triangle ABC   Parallel Line DE Line BC   Equals LengthOf Line EC  Mul Line EA 3   PerimeterOf Polygon $   Equals LengthOf Triangle AED  3  Find PerimeterOf Polygon $   ,6
4546,x=(((2+1)/2)*((2+1)/2))/4,"LengthOf(Triangle(A,B,C)), Point(D), Point(E), Line(A,B), Line(B,C), Parallel(Line(D,E),Line(A,C)), Equals(LengthOf(Line(B,E)),2), Equals(LengthOf(Line(C,E)),1), Equals(LengthOf(Triangle(B,D,E)),4), Find(AreaOf(Polygon($)))",LengthOf Triangle ABC   Point D  Point E  Line AB  Line BC  Parallel Line DE Line AC   Equals LengthOf Line BE  2  Equals LengthOf Line CE  1  Equals LengthOf Triangle BDE  4  Find AreaOf Polygon $   ,9
4548,x=9/1*3,"Line(A,B), Line(B,C), LengthOf(Triangle(A,B,C)), Parallel(Line(D,E),Line(A,C)), Line(A,E), Line(C,D), Point(O), Triangle($), Equals(Triangle(C,O,A),1:9,m), Equals(AreaOf(Triangle(B,D,E)),3), Find(AreaOf(Polygon($)))",Line AB  Line BC  LengthOf Triangle ABC   Parallel Line DE Line AC   Line AE  Line CD  Point O  Triangle $  Equals Triangle COA 1:9m  Equals AreaOf Triangle BDE  3  Find AreaOf Polygon $   ,27
4550,x=20,"Equals(LengthOf(Line(A,B)),3,LengthOf(Line(A,C)), Equals(LengthOf(Line(B,C)),4,LengthOf(Line(A,E)), Equals(LengthOf(Line(A,D)),4.5,LengthOf(Line(D,E)), Equals(MeasureOf(Angle(B,A,D)),20), Find(MeasureOf(Angle(C,A,E)))",Equals LengthOf Line AB  3LengthOf Line AC   Equals LengthOf Line BC  4LengthOf Line AE   Equals LengthOf Line AD  4.5LengthOf Line DE   Equals MeasureOf Angle BAD  20  Find MeasureOf Angle CAE   ,20
4552,x=(4/2*4)-2,"IsDiameterOf(Line(A,B),Circle(O)), Circle(O), IsChordOf(BisectsAngle(Line(A,D),MeasureOf(Angle(B,A,C))),Circle($)), IsChordOf(Line(B,C),Circle($)), Point(E), Equals(LengthOf(Line(C,D)),4), Equals(LengthOf(Line(D,E)),2), Find(LengthOf(Line(A,E)))",IsDiameterOf Line AB Circle O   Circle O  IsChordOf BisectsAngle Line AD MeasureOf Angle BAC   Circle $   IsChordOf Line BC Circle $   Point E  Equals LengthOf Line CD  4  Equals LengthOf Line DE  2  Find LengthOf Line AE   ,6
4553,x=(7-3)/7*5,"LengthOf(Triangle(A,B,C)), Parallel(Line(D,E),Line(B,C)), Equals(LengthOf(Line(A,B)),7), Equals(LengthOf(Line(A,C)),5), Equals(LengthOf(Line(A,D)),3), Find(LengthOf(Line(D,E)))",LengthOf Triangle ABC   Parallel Line DE Line BC   Equals LengthOf Line AB  7  Equals LengthOf Line AC  5  Equals LengthOf Line AD  3  Find LengthOf Line DE   ,2.857142857
4558,x=(3-1)/1,"Parallelogram(A,B,C,D), Point(E), Line(A,D), IntersectAt(Line(C,E),Line(B,D),Point(F)), Equals(LengthOf(Line(E,F)),Mul(Line(F,C),\frac{1}{3})), RatioOf(Line(A,E),Line(E,D))",Parallelogram ABCD  Point E  Line AD  IntersectAt Line CE Line BD Point F   Equals LengthOf Line EF  Mul Line FC \frac{1}{3}   RatioOf Line AE Line ED  ,2
